YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20250410,5.679,0.423,2.942,0.247,-1.0,-1.0,4.975,0.611,-1.0,-1.0,1.171,0.208,-1.0,-1.0,-1.0,371.7
20250411,5.615,0.426,2.92,0.25,-1.0,-1.0,4.911,0.618,-1.0,-1.0,1.145,0.211,-1.0,-1.0,-1.0,378.0
20250412,5.379,0.429,2.813,0.252,-1.0,-1.0,4.655,0.623,-1.0,-1.0,1.058,0.212,-1.0,-1.0,-1.0,394.1
20250413,5.853,0.432,3.052,0.254,-1.0,-1.0,5.189,0.629,-1.0,-1.0,1.23,0.214,-1.0,-1.0,-1.0,371.4
20250414,7.303,0.435,3.769,0.256,-1.0,-1.0,6.82,0.634,-1.0,-1.0,1.814,0.216,-1.0,-1.0,-1.0,316.1
20250415,6.545,0.438,3.408,0.259,-1.0,-1.0,5.978,0.641,-1.0,-1.0,1.496,0.218,-1.0,-1.0,-1.0,345.7
20250416,5.031,0.44,2.674,0.261,-1.0,-1.0,4.287,0.646,-1.0,-1.0,0.93,0.22,-1.0,-1.0,-1.0,428.2
20250417,6.555,0.443,3.432,0.263,-1.0,-1.0,6.008,0.651,-1.0,-1.0,1.498,0.222,-1.0,-1.0,-1.0,350.0
20250418,6.968,0.446,3.644,0.266,-1.0,-1.0,6.484,0.658,-1.0,-1.0,1.665,0.224,-1.0,-1.0,-1.0,336.3
20250419,7.857,0.448,4.093,0.268,-1.0,-1.0,7.503,0.663,-1.0,-1.0,2.049,0.226,-1.0,-1.0,-1.0,309.5
20250420,7.971,0.451,4.16,0.27,-1.0,-1.0,7.646,0.668,-1.0,-1.0,2.1,0.228,-1.0,-1.0,-1.0,308.1
20250421,7.81,0.453,4.09,0.272,-1.0,-1.0,7.474,0.673,-1.0,-1.0,2.026,0.229,-1.0,-1.0,-1.0,314.6
20250422,7.497,0.456,3.945,0.274,-1.0,-1.0,7.128,0.679,-1.0,-1.0,1.887,0.231,-1.0,-1.0,-1.0,326.2
20250423,6.794,0.458,3.604,0.276,-1.0,-1.0,6.334,0.684,-1.0,-1.0,1.588,0.233,-1.0,-1.0,-1.0,353.3
20250424,6.832,0.46,3.632,0.278,-1.0,-1.0,6.387,0.688,-1.0,-1.0,1.602,0.234,-1.0,-1.0,-1.0,353.8
20250425,7.098,0.463,3.774,0.28,-1.0,-1.0,6.703,0.694,-1.0,-1.0,1.713,0.236,-1.0,-1.0,-1.0,345.5
20250426,7.323,0.465,3.896,0.282,-1.0,-1.0,6.972,0.699,-1.0,-1.0,1.808,0.238,-1.0,-1.0,-1.0,339.3
20250427,6.906,0.467,3.696,0.284,-1.0,-1.0,6.501,0.703,-1.0,-1.0,1.631,0.239,-1.0,-1.0,-1.0,356.5
20250428,7.286,0.469,3.896,0.286,-1.0,-1.0,6.951,0.708,-1.0,-1.0,1.791,0.241,-1.0,-1.0,-1.0,344.0
20250429,7.911,0.471,4.221,0.288,-1.0,-1.0,7.687,0.713,-1.0,-1.0,2.066,0.243,-1.0,-1.0,-1.0,325.1
20250430,8.322,0.473,4.438,0.29,-1.0,-1.0,8.179,0.718,-1.0,-1.0,2.254,0.244,-1.0,-1.0,-1.0,314.7
20250501,8.375,0.475,4.475,0.291,-1.0,-1.0,8.253,0.722,-1.0,-1.0,2.278,0.246,-1.0,-1.0,-1.0,314.6
20250502,7.774,0.477,4.179,0.293,-1.0,-1.0,7.562,0.726,-1.0,-1.0,2.004,0.247,-1.0,-1.0,-1.0,333.9
20250503,8.268,0.479,4.44,0.295,-1.0,-1.0,8.153,0.731,-1.0,-1.0,2.229,0.249,-1.0,-1.0,-1.0,320.4
20250504,8.011,0.481,4.318,0.297,-1.0,-1.0,7.863,0.735,-1.0,-1.0,2.11,0.25,-1.0,-1.0,-1.0,329.3
20250505,8.079,0.483,4.362,0.298,-1.0,-1.0,7.955,0.739,-1.0,-1.0,2.142,0.251,-1.0,-1.0,-1.0,328.5
20250506,7.202,0.484,3.922,0.3,-1.0,-1.0,6.933,0.743,-1.0,-1.0,1.753,0.253,-1.0,-1.0,-1.0,359.4
20250507,7.938,0.486,4.478,0.302,-1.0,-1.0,8.205,0.748,-1.0,-1.0,2.23,0.254,-1.0,-1.0,-1.0,335.4
20250508,7.773,0.487,4.231,0.303,-1.0,-1.0,7.628,0.751,-1.0,-1.0,2.004,0.256,-1.0,-1.0,-1.0,341.9
20250509,6.76,0.489,3.718,0.305,-1.0,-1.0,6.439,0.755,-1.0,-1.0,1.568,0.257,-1.0,-1.0,-1.0,381.3
20250510,7.812,0.491,4.268,0.306,-1.0,-1.0,7.696,0.758,-1.0,-1.0,2.022,0.258,-1.0,-1.0,-1.0,342.9
20250511,8.755,0.492,4.763,0.308,-1.0,-1.0,8.829,0.763,-1.0,-1.0,2.462,0.259,-1.0,-1.0,-1.0,316.4
20250512,9.016,0.493,4.907,0.309,-1.0,-1.0,9.153,0.766,-1.0,-1.0,2.589,0.261,-1.0,-1.0,-1.0,310.6
20250513,9.076,0.495,4.946,0.31,-1.0,-1.0,9.237,0.769,-1.0,-1.0,2.619,0.262,-1.0,-1.0,-1.0,310.1
20250514,8.672,0.496,4.745,0.312,-1.0,-1.0,8.766,0.772,-1.0,-1.0,2.424,0.263,-1.0,-1.0,-1.0,321.5
20250515,8.614,0.497,4.724,0.313,-1.0,-1.0,8.708,0.776,-1.0,-1.0,2.397,0.264,-1.0,-1.0,-1.0,323.9
20250516,8.628,0.499,4.739,0.314,-1.0,-1.0,8.736,0.779,-1.0,-1.0,2.404,0.265,-1.0,-1.0,-1.0,324.5
20250517,7.684,0.5,4.254,0.316,-1.0,-1.0,7.612,0.782,-1.0,-1.0,1.968,0.266,-1.0,-1.0,-1.0,354.5
20250518,8.002,0.501,4.427,0.317,-1.0,-1.0,8.003,0.785,-1.0,-1.0,2.112,0.267,-1.0,-1.0,-1.0,344.9
20250519,8.193,0.502,4.534,0.318,-1.0,-1.0,8.243,0.788,-1.0,-1.0,2.201,0.268,-1.0,-1.0,-1.0,339.7
20250520,8.373,0.503,4.635,0.319,-1.0,-1.0,8.47,0.792,-1.0,-1.0,2.286,0.269,-1.0,-1.0,-1.0,335.1
20250521,8.231,0.504,4.568,0.32,-1.0,-1.0,8.308,0.794,-1.0,-1.0,2.22,0.27,-1.0,-1.0,-1.0,340.1
20250522,7.38,0.505,4.127,0.321,-1.0,-1.0,7.287,0.797,-1.0,-1.0,1.835,0.271,-1.0,-1.0,-1.0,369.9
20250523,7.533,0.506,4.214,0.322,-1.0,-1.0,7.481,0.799,-1.0,-1.0,1.904,0.272,-1.0,-1.0,-1.0,365.0
20250524,7.341,0.507,4.118,0.323,-1.0,-1.0,7.255,0.802,-1.0,-1.0,1.82,0.273,-1.0,-1.0,-1.0,372.9
20250525,8.62,0.508,4.798,0.325,-1.0,-1.0,8.816,0.805,-1.0,-1.0,2.407,0.274,-1.0,-1.0,-1.0,331.5
20250526,8.603,0.509,4.795,0.326,-1.0,-1.0,8.804,0.807,-1.0,-1.0,2.4,0.274,-1.0,-1.0,-1.0,332.6
20250527,8.915,0.51,4.966,0.326,-1.0,-1.0,9.193,0.809,-1.0,-1.0,2.553,0.275,-1.0,-1.0,-1.0,324.6
20250528,9.188,0.511,5.116,0.327,-1.0,-1.0,9.536,0.811,-1.0,-1.0,2.689,0.276,-1.0,-1.0,-1.0,318.0
20250529,9.181,0.511,5.118,0.328,-1.0,-1.0,9.536,0.813,-1.0,-1.0,2.686,0.276,-1.0,-1.0,-1.0,318.7
20250530,8.134,0.512,4.569,0.329,-1.0,-1.0,8.264,0.816,-1.0,-1.0,2.181,0.277,-1.0,-1.0,-1.0,348.9
20250531,6.699,0.513,3.811,0.33,-1.0,-1.0,6.517,0.817,-1.0,-1.0,1.549,0.278,-1.0,-1.0,-1.0,404.8
20250601,8.2,0.513,4.613,0.33,-1.0,-1.0,8.358,0.819,-1.0,-1.0,2.214,0.279,-1.0,-1.0,-1.0,347.8
20250602,7.455,0.514,4.222,0.331,-1.0,-1.0,7.452,0.821,-1.0,-1.0,1.875,0.279,-1.0,-1.0,-1.0,373.9
20250603,9.209,0.515,5.159,0.332,-1.0,-1.0,9.61,0.822,-1.0,-1.0,2.705,0.28,-1.0,-1.0,-1.0,320.1
20250604,9.437,0.515,5.285,0.332,-1.0,-1.0,9.898,0.824,-1.0,-1.0,2.822,0.28,-1.0,-1.0,-1.0,314.8
20250605,9.768,0.516,5.465,0.333,-1.0,-1.0,10.311,0.825,-1.0,-1.0,2.993,0.28,-1.0,-1.0,-1.0,307.4
20250606,9.335,0.516,5.238,0.333,-1.0,-1.0,9.784,0.826,-1.0,-1.0,2.771,0.281,-1.0,-1.0,-1.0,318.0
20250607,9.229,0.516,5.185,0.334,-1.0,-1.0,9.659,0.828,-1.0,-1.0,2.719,0.282,-1.0,-1.0,-1.0,320.9
20250608,9.39,0.517,5.275,0.335,-1.0,-1.0,9.863,0.829,-1.0,-1.0,2.801,0.282,-1.0,-1.0,-1.0,317.1
20250609,9.002,0.517,5.071,0.335,-1.0,-1.0,9.389,0.83,-1.0,-1.0,2.607,0.282,-1.0,-1.0,-1.0,327.3
20250610,8.995,0.517,5.07,0.335,-1.0,-1.0,9.386,0.831,-1.0,-1.0,2.604,0.283,-1.0,-1.0,-1.0,327.7
20250611,8.775,0.518,4.955,0.336,-1.0,-1.0,9.118,0.832,-1.0,-1.0,2.496,0.283,-1.0,-1.0,-1.0,333.9
20250612,8.847,0.518,4.996,0.336,-1.0,-1.0,9.211,0.833,-1.0,-1.0,2.532,0.283,-1.0,-1.0,-1.0,332.1
20250613,9.419,0.518,5.305,0.336,-1.0,-1.0,9.922,0.833,-1.0,-1.0,2.82,0.283,-1.0,-1.0,-1.0,317.4
20250614,9.667,0.518,5.439,0.336,-1.0,-1.0,10.232,0.834,-1.0,-1.0,2.947,0.283,-1.0,-1.0,-1.0,311.6
20250615,9.513,0.518,5.358,0.337,-1.0,-1.0,10.044,0.834,-1.0,-1.0,2.868,0.284,-1.0,-1.0,-1.0,315.4
20250616,9.921,0.519,5.578,0.337,-1.0,-1.0,10.552,0.835,-1.0,-1.0,3.081,0.284,-1.0,-1.0,-1.0,306.0
20250617,10.05,0.519,5.649,0.337,-1.0,-1.0,10.715,0.835,-1.0,-1.0,3.15,0.284,-1.0,-1.0,-1.0,303.3
20250618,10.116,0.519,5.685,0.337,-1.0,-1.0,10.798,0.835,-1.0,-1.0,3.186,0.284,-1.0,-1.0,-1.0,301.9
20250619,9.804,0.519,5.518,0.337,-1.0,-1.0,10.412,0.835,-1.0,-1.0,3.021,0.284,-1.0,-1.0,-1.0,308.8
20250620,9.109,0.519,5.147,0.337,-1.0,-1.0,9.552,0.835,-1.0,-1.0,2.666,0.284,-1.0,-1.0,-1.0,325.7
20250621,9.048,0.519,5.114,0.337,-1.0,-1.0,9.477,0.835,-1.0,-1.0,2.636,0.284,-1.0,-1.0,-1.0,327.2
20250622,9.972,0.519,5.609,0.337,-1.0,-1.0,10.623,0.835,-1.0,-1.0,3.111,0.284,-1.0,-1.0,-1.0,305.0
20250623,9.478,0.518,5.344,0.337,-1.0,-1.0,10.009,0.835,-1.0,-1.0,2.854,0.284,-1.0,-1.0,-1.0,316.3
20250624,9.262,0.518,5.228,0.337,-1.0,-1.0,9.741,0.835,-1.0,-1.0,2.744,0.284,-1.0,-1.0,-1.0,321.5
20250625,9.427,0.518,5.315,0.336,-1.0,-1.0,9.944,0.834,-1.0,-1.0,2.828,0.284,-1.0,-1.0,-1.0,317.4
20250626,9.629,0.518,5.422,0.336,-1.0,-1.0,10.193,0.834,-1.0,-1.0,2.932,0.283,-1.0,-1.0,-1.0,312.4
20250627,9.8,0.518,5.512,0.336,-1.0,-1.0,10.402,0.833,-1.0,-1.0,3.021,0.283,-1.0,-1.0,-1.0,308.3
20250628,9.629,0.518,5.419,0.336,-1.0,-1.0,10.189,0.833,-1.0,-1.0,2.932,0.283,-1.0,-1.0,-1.0,312.1
20250629,9.509,0.517,5.352,0.336,-1.0,-1.0,10.037,0.832,-1.0,-1.0,2.87,0.283,-1.0,-1.0,-1.0,314.8
20250630,9.742,0.517,5.475,0.335,-1.0,-1.0,10.323,0.831,-1.0,-1.0,2.99,0.283,-1.0,-1.0,-1.0,309.1
20250701,10.012,0.517,5.617,0.335,-1.0,-1.0,10.653,0.83,-1.0,-1.0,3.132,0.282,-1.0,-1.0,-1.0,302.9
20250702,9.266,0.516,5.215,0.335,-1.0,-1.0,9.726,0.829,-1.0,-1.0,2.745,0.282,-1.0,-1.0,-1.0,320.1
20250703,9.639,0.516,5.411,0.334,-1.0,-1.0,10.183,0.828,-1.0,-1.0,2.936,0.282,-1.0,-1.0,-1.0,310.8
20250704,8.992,0.515,5.062,0.334,-1.0,-1.0,9.379,0.827,-1.0,-1.0,2.607,0.281,-1.0,-1.0,-1.0,326.6
20250705,9.313,0.515,5.231,0.333,-1.0,-1.0,9.771,0.826,-1.0,-1.0,2.768,0.281,-1.0,-1.0,-1.0,318.0
20250706,9.338,0.514,5.24,0.333,-1.0,-1.0,9.796,0.825,-1.0,-1.0,2.78,0.28,-1.0,-1.0,-1.0,317.1
20250707,10.368,0.514,5.785,0.332,-1.0,-1.0,11.06,0.822,-1.0,-1.0,3.319,0.28,-1.0,-1.0,-1.0,293.8
20250708,9.551,0.513,5.345,0.331,-1.0,-1.0,10.046,0.821,-1.0,-1.0,2.888,0.279,-1.0,-1.0,-1.0,311.3
20250709,9.849,0.513,5.499,0.331,-1.0,-1.0,10.406,0.819,-1.0,-1.0,3.042,0.279,-1.0,-1.0,-1.0,304.1
20250710,9.872,0.512,5.507,0.33,-1.0,-1.0,10.428,0.818,-1.0,-1.0,3.054,0.278,-1.0,-1.0,-1.0,303.2
20250711,9.151,0.511,5.119,0.329,-1.0,-1.0,9.534,0.816,-1.0,-1.0,2.684,0.277,-1.0,-1.0,-1.0,319.8
20250712,10.115,0.511,5.625,0.329,-1.0,-1.0,10.71,0.814,-1.0,-1.0,3.181,0.277,-1.0,-1.0,-1.0,297.1
20250713,9.303,0.51,5.189,0.328,-1.0,-1.0,9.705,0.812,-1.0,-1.0,2.759,0.276,-1.0,-1.0,-1.0,315.1
20250714,9.735,0.509,5.412,0.327,-1.0,-1.0,10.226,0.81,-1.0,-1.0,2.98,0.275,-1.0,-1.0,-1.0,304.4
20250715,9.742,0.508,5.409,0.326,-1.0,-1.0,10.226,0.807,-1.0,-1.0,2.983,0.275,-1.0,-1.0,-1.0,303.8
20250716,9.284,0.507,5.161,0.325,-1.0,-1.0,9.657,0.805,-1.0,-1.0,2.748,0.274,-1.0,-1.0,-1.0,313.9
20250717,9.481,0.507,5.259,0.324,-1.0,-1.0,9.888,0.803,-1.0,-1.0,2.847,0.273,-1.0,-1.0,-1.0,308.6
20250718,9.52,0.506,5.273,0.323,-1.0,-1.0,9.927,0.801,-1.0,-1.0,2.866,0.272,-1.0,-1.0,-1.0,307.1
20250719,9.606,0.505,5.311,0.322,-1.0,-1.0,10.021,0.798,-1.0,-1.0,2.909,0.272,-1.0,-1.0,-1.0,304.5
20250720,9.467,0.504,5.231,0.321,-1.0,-1.0,9.841,0.795,-1.0,-1.0,2.838,0.27,-1.0,-1.0,-1.0,307.1
20250721,9.312,0.503,5.142,0.32,-1.0,-1.0,9.642,0.792,-1.0,-1.0,2.758,0.269,-1.0,-1.0,-1.0,310.1
20250722,9.142,0.501,5.046,0.319,-1.0,-1.0,9.426,0.79,-1.0,-1.0,2.673,0.269,-1.0,-1.0,-1.0,313.6
20250723,8.849,0.5,4.885,0.318,-1.0,-1.0,9.061,0.787,-1.0,-1.0,2.528,0.268,-1.0,-1.0,-1.0,320.3
20250724,9.056,0.499,4.986,0.317,-1.0,-1.0,9.302,0.784,-1.0,-1.0,2.629,0.267,-1.0,-1.0,-1.0,314.2
20250725,9.108,0.498,5.006,0.315,-1.0,-1.0,9.353,0.781,-1.0,-1.0,2.654,0.265,-1.0,-1.0,-1.0,312.1
20250726,9.297,0.497,5.096,0.314,-1.0,-1.0,9.57,0.778,-1.0,-1.0,2.748,0.264,-1.0,-1.0,-1.0,306.7
20250727,9.412,0.495,5.148,0.313,-1.0,-1.0,9.696,0.775,-1.0,-1.0,2.806,0.263,-1.0,-1.0,-1.0,303.1
20250728,9.204,0.494,5.031,0.311,-1.0,-1.0,9.434,0.771,-1.0,-1.0,2.701,0.262,-1.0,-1.0,-1.0,307.2
20250729,9.127,0.493,4.983,0.31,-1.0,-1.0,9.329,0.767,-1.0,-1.0,2.662,0.261,-1.0,-1.0,-1.0,308.2
20250730,9.377,0.491,5.104,0.308,-1.0,-1.0,9.617,0.764,-1.0,-1.0,2.786,0.26,-1.0,-1.0,-1.0,301.3
20250731,9.346,0.49,5.079,0.307,-1.0,-1.0,9.568,0.761,-1.0,-1.0,2.77,0.259,-1.0,-1.0,-1.0,301.1
20250801,9.268,0.488,5.029,0.306,-1.0,-1.0,9.462,0.757,-1.0,-1.0,2.731,0.258,-1.0,-1.0,-1.0,301.9
20250802,8.984,0.487,4.873,0.304,-1.0,-1.0,9.11,0.754,-1.0,-1.0,2.59,0.256,-1.0,-1.0,-1.0,307.8
20250803,8.608,0.485,4.671,0.302,-1.0,-1.0,8.651,0.749,-1.0,-1.0,2.407,0.255,-1.0,-1.0,-1.0,316.4
20250804,8.475,0.483,4.594,0.301,-1.0,-1.0,8.481,0.745,-1.0,-1.0,2.344,0.254,-1.0,-1.0,-1.0,318.9
20250805,9.19,0.482,4.951,0.299,-1.0,-1.0,9.316,0.742,-1.0,-1.0,2.691,0.252,-1.0,-1.0,-1.0,299.5
20250806,9.027,0.48,4.858,0.298,-1.0,-1.0,9.11,0.738,-1.0,-1.0,2.611,0.251,-1.0,-1.0,-1.0,302.3
20250807,8.952,0.478,4.81,0.296,-1.0,-1.0,9.008,0.733,-1.0,-1.0,2.574,0.249,-1.0,-1.0,-1.0,302.9
20250808,8.232,0.476,4.433,0.294,-1.0,-1.0,8.147,0.729,-1.0,-1.0,2.23,0.248,-1.0,-1.0,-1.0,320.7
20250809,8.267,0.475,4.442,0.293,-1.0,-1.0,8.176,0.725,-1.0,-1.0,2.247,0.247,-1.0,-1.0,-1.0,318.4
20250810,8.235,0.473,4.416,0.291,-1.0,-1.0,8.127,0.721,-1.0,-1.0,2.232,0.245,-1.0,-1.0,-1.0,317.9
20250811,8.239,0.471,4.409,0.289,-1.0,-1.0,8.12,0.716,-1.0,-1.0,2.235,0.244,-1.0,-1.0,-1.0,316.4
20250812,8.364,0.469,4.462,0.287,-1.0,-1.0,8.253,0.711,-1.0,-1.0,2.293,0.242,-1.0,-1.0,-1.0,311.5
20250813,8.623,0.467,4.583,0.285,-1.0,-1.0,8.542,0.707,-1.0,-1.0,2.416,0.241,-1.0,-1.0,-1.0,303.2
20250814,8.143,0.464,4.331,0.283,-1.0,-1.0,7.971,0.702,-1.0,-1.0,2.192,0.239,-1.0,-1.0,-1.0,314.7
20250815,8.537,0.462,4.519,0.281,-1.0,-1.0,8.416,0.697,-1.0,-1.0,2.377,0.237,-1.0,-1.0,-1.0,302.5
20250816,8.632,0.46,4.556,0.28,-1.0,-1.0,8.514,0.692,-1.0,-1.0,2.423,0.236,-1.0,-1.0,-1.0,298.5
20250817,8.526,0.458,4.492,0.278,-1.0,-1.0,8.377,0.688,-1.0,-1.0,2.373,0.234,-1.0,-1.0,-1.0,299.7
20250818,8.379,0.455,4.408,0.275,-1.0,-1.0,8.194,0.682,-1.0,-1.0,2.305,0.232,-1.0,-1.0,-1.0,301.9
20250819,8.432,0.453,4.424,0.273,-1.0,-1.0,8.242,0.677,-1.0,-1.0,2.331,0.231,-1.0,-1.0,-1.0,298.8
20250820,8.006,0.451,4.202,0.272,-1.0,-1.0,7.74,0.672,-1.0,-1.0,2.135,0.229,-1.0,-1.0,-1.0,308.6
20250821,7.998,0.448,4.187,0.27,-1.0,-1.0,7.718,0.667,-1.0,-1.0,2.132,0.227,-1.0,-1.0,-1.0,307.1
20250822,8.231,0.446,4.292,0.267,-1.0,-1.0,7.973,0.661,-1.0,-1.0,2.241,0.225,-1.0,-1.0,-1.0,298.9
20250823,8.216,0.443,4.274,0.265,-1.0,-1.0,7.943,0.656,-1.0,-1.0,2.236,0.224,-1.0,-1.0,-1.0,297.5
20250824,7.797,0.441,4.057,0.263,-1.0,-1.0,7.454,0.651,-1.0,-1.0,2.046,0.222,-1.0,-1.0,-1.0,307.1
20250825,7.642,0.438,3.97,0.261,-1.0,-1.0,7.266,0.646,-1.0,-1.0,1.978,0.22,-1.0,-1.0,-1.0,309.8
20250826,7.048,0.435,3.668,0.258,-1.0,-1.0,6.583,0.64,-1.0,-1.0,1.721,0.218,-1.0,-1.0,-1.0,326.8
20250827,6.48,0.432,3.38,0.256,-1.0,-1.0,5.934,0.634,-1.0,-1.0,1.488,0.216,-1.0,-1.0,-1.0,345.8
20250828,6.66,0.43,3.459,0.254,-1.0,-1.0,6.128,0.629,-1.0,-1.0,1.563,0.214,-1.0,-1.0,-1.0,336.3
20250829,6.571,0.427,3.406,0.252,-1.0,-1.0,6.02,0.623,-1.0,-1.0,1.528,0.212,-1.0,-1.0,-1.0,337.4
20250830,6.705,0.424,3.462,0.249,-1.0,-1.0,6.16,0.617,-1.0,-1.0,1.585,0.21,-1.0,-1.0,-1.0,329.9
20250831,6.414,0.421,3.311,0.247,-1.0,-1.0,5.826,0.612,-1.0,-1.0,1.468,0.209,-1.0,-1.0,-1.0,338.6
20250901,6.268,0.418,3.231,0.245,-1.0,-1.0,5.656,0.606,-1.0,-1.0,1.412,0.207,-1.0,-1.0,-1.0,342.0
20250902,6.684,0.415,3.423,0.242,-1.0,-1.0,6.11,0.599,-1.0,-1.0,1.583,0.204,-1.0,-1.0,-1.0,323.3
20250903,6.74,0.412,3.44,0.24,-1.0,-1.0,6.163,0.594,-1.0,-1.0,1.609,0.203,-1.0,-1.0,-1.0,318.7
20250904,6.859,0.409,3.488,0.238,-1.0,-1.0,6.285,0.588,-1.0,-1.0,1.661,0.201,-1.0,-1.0,-1.0,312.1
20250905,6.994,0.406,3.542,0.236,-1.0,-1.0,6.423,0.582,-1.0,-1.0,1.72,0.199,-1.0,-1.0,-1.0,305.1
20250906,7.322,0.403,3.689,0.233,-1.0,-1.0,6.774,0.576,-1.0,-1.0,1.864,0.196,-1.0,-1.0,-1.0,292.5
20250907,6.795,0.4,3.427,0.231,-1.0,-1.0,6.185,0.57,-1.0,-1.0,1.642,0.194,-1.0,-1.0,-1.0,306.6
20250908,6.669,0.396,3.357,0.228,-1.0,-1.0,6.038,0.564,-1.0,-1.0,1.592,0.193,-1.0,-1.0,-1.0,308.2
20250909,6.744,0.393,3.382,0.225,-1.0,-1.0,6.111,0.557,-1.0,-1.0,1.626,0.19,-1.0,-1.0,-1.0,303.0
20250910,6.796,0.39,3.397,0.223,-1.0,-1.0,6.158,0.551,-1.0,-1.0,1.651,0.188,-1.0,-1.0,-1.0,298.5
20250911,6.545,0.387,3.268,0.221,-1.0,-1.0,5.876,0.545,-1.0,-1.0,1.55,0.186,-1.0,-1.0,-1.0,304.3
20250912,6.263,0.383,3.126,0.218,-1.0,-1.0,5.564,0.54,-1.0,-1.0,1.439,0.184,-1.0,-1.0,-1.0,311.5
20250913,6.337,0.38,3.151,0.216,-1.0,-1.0,5.635,0.533,-1.0,-1.0,1.472,0.182,-1.0,-1.0,-1.0,305.9
20250914,6.444,0.376,3.192,0.213,-1.0,-1.0,5.742,0.527,-1.0,-1.0,1.518,0.18,-1.0,-1.0,-1.0,299.2
20250915,6.582,0.373,3.246,0.211,-1.0,-1.0,5.881,0.521,-1.0,-1.0,1.578,0.178,-1.0,-1.0,-1.0,291.6
20250916,6.642,0.37,3.263,0.208,-1.0,-1.0,5.936,0.515,-1.0,-1.0,1.606,0.176,-1.0,-1.0,-1.0,286.9
20250917,6.474,0.366,3.175,0.206,-1.0,-1.0,5.747,0.508,-1.0,-1.0,1.541,0.174,-1.0,-1.0,-1.0,289.4
20250918,6.28,0.363,3.076,0.203,-1.0,-1.0,5.533,0.502,-1.0,-1.0,1.465,0.172,-1.0,-1.0,-1.0,293.0
20250919,6.014,0.359,2.943,0.201,-1.0,-1.0,5.244,0.496,-1.0,-1.0,1.363,0.17,-1.0,-1.0,-1.0,299.6
20250920,5.764,0.356,2.819,0.198,-1.0,-1.0,4.973,0.489,-1.0,-1.0,1.269,0.167,-1.0,-1.0,-1.0,306.0
20250921,5.769,0.352,2.812,0.196,-1.0,-1.0,4.971,0.483,-1.0,-1.0,1.274,0.165,-1.0,-1.0,-1.0,302.6
20250922,5.946,0.349,2.884,0.193,-1.0,-1.0,5.15,0.477,-1.0,-1.0,1.347,0.163,-1.0,-1.0,-1.0,292.5
20250923,5.856,0.345,2.833,0.191,-1.0,-1.0,5.048,0.471,-1.0,-1.0,1.315,0.161,-1.0,-1.0,-1.0,292.6
20250924,5.905,0.341,2.846,0.188,-1.0,-1.0,5.092,0.464,-1.0,-1.0,1.338,0.159,-1.0,-1.0,-1.0,287.6
20250925,6.464,0.338,3.091,0.186,-1.0,-1.0,5.667,0.458,-1.0,-1.0,1.568,0.157,-1.0,-1.0,-1.0,265.8
20250926,5.886,0.334,2.819,0.183,-1.0,-1.0,5.058,0.452,-1.0,-1.0,1.338,0.155,-1.0,-1.0,-1.0,281.7
20250927,5.545,0.331,2.656,0.181,-1.0,-1.0,4.699,0.446,-1.0,-1.0,1.21,0.153,-1.0,-1.0,-1.0,291.2
20250928,5.329,0.327,2.55,0.178,-1.0,-1.0,4.471,0.439,-1.0,-1.0,1.133,0.15,-1.0,-1.0,-1.0,296.5
20250929,5.882,0.323,2.789,0.176,-1.0,-1.0,5.033,0.433,-1.0,-1.0,1.349,0.148,-1.0,-1.0,-1.0,271.9
20250930,5.914,0.32,2.794,0.173,-1.0,-1.0,5.059,0.427,-1.0,-1.0,1.366,0.146,-1.0,-1.0,-1.0,267.6
20251001,5.374,0.316,2.544,0.171,-1.0,-1.0,4.5,0.421,-1.0,-1.0,1.162,0.144,-1.0,-1.0,-1.0,284.0
20251002,5.712,0.312,2.685,0.168,-1.0,-1.0,4.838,0.414,-1.0,-1.0,1.295,0.142,-1.0,-1.0,-1.0,267.9
20251003,5.508,0.309,2.586,0.166,-1.0,-1.0,4.624,0.408,-1.0,-1.0,1.221,0.14,-1.0,-1.0,-1.0,271.8
20251004,5.247,0.305,2.462,0.164,-1.0,-1.0,4.355,0.403,-1.0,-1.0,1.126,0.138,-1.0,-1.0,-1.0,278.3
20251005,4.742,0.301,2.231,0.161,-1.0,-1.0,3.841,0.397,-1.0,-1.0,0.947,0.136,-1.0,-1.0,-1.0,296.8
20251006,4.83,0.298,2.261,0.159,-1.0,-1.0,3.925,0.39,-1.0,-1.0,0.982,0.134,-1.0,-1.0,-1.0,288.7
20251007,4.865,0.294,2.269,0.156,-1.0,-1.0,3.956,0.384,-1.0,-1.0,0.998,0.132,-1.0,-1.0,-1.0,283.3
20251008,4.439,0.29,2.075,0.154,-1.0,-1.0,3.528,0.379,-1.0,-1.0,0.854,0.13,-1.0,-1.0,-1.0,300.0
20251009,4.4,0.287,2.05,0.152,-1.0,-1.0,3.486,0.373,-1.0,-1.0,0.844,0.128,-1.0,-1.0,-1.0,297.9
20251010,4.378,0.283,2.033,0.149,-1.0,-1.0,3.461,0.366,-1.0,-1.0,0.84,0.126,-1.0,-1.0,-1.0,294.9
20251011,4.186,0.28,1.943,0.147,-1.0,-1.0,3.269,0.361,-1.0,-1.0,0.779,0.124,-1.0,-1.0,-1.0,301.2
